Organism,Organism.rowname,Genome, MIXEDCLUSTER_CODING, OR1/3/7_CODING, OR1/3/7_PSEUDOGENE, OR10_CODING, OR10_PSEUDOGENE, OR11_CODING, OR11_PSEUDOGENE, OR12_CODING, OR12_PSEUDOGENE, OR14_CODING, OR14_PSEUDOGENE, OR2/13_CODING, OR2/13_PSEUDOGENE, OR4_CODING, OR4_PSEUDOGENE, OR5/8/9_CODING, OR5/8/9_PSEUDOGENE, OR51_CODING, OR51_PSEUDOGENE, OR52_CODING, OR52_PSEUDOGENE, OR55_CODING, OR55_PSEUDOGENE, OR56_CODING, OR56_PSEUDOGENE, OR6_CODING, OR6_PSEUDOGENE, TAAR1_PSEUDOGENE, TAAR2_PSEUDOGENE, TAAR3_PSEUDOGENE, TAAR5_PSEUDOGENE, TAAR6_PSEUDOGENE, TAAR7_PSEUDOGENE, TAAR8_PSEUDOGENE, TAAR9_PSEUDOGENE, TAS1R1_CODING, TAS1R1_PSEUDOGENE, TAS1R2_PSEUDOGENE, TAS1R3_PSEUDOGENE, V1R_CODING, V1R_PSEUDOGENE, V2R116_proteinAlignment_CODING, V2R116_proteinAlignment_PSEUDOGENE, V2R1_CODING, V2R1_PSEUDOGENE, V2R26_CODING, V2R26_PSEUDOGENE, bird_gammaOR_CODING, bird_gammaOR_PSEUDOGENE, squamate_V2r_CODING, squamate_V2r_PSEUDOGENE,VR_OR_CODING
Alethe_castanea_GCA_024734035.1.collapsed.fasta,Alethe_castanea,GCA_024734035.1.collapsed.fasta,,0,1,3,1,0,0,0,0,0,6,0,0,3,1,6,2,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,37,0,0,25
Alethe_diademata_GCA_025584955.1.collapsed.fasta,Alethe_diademata,GCA_025584955.1.collapsed.fasta,,0,0,3,1,0,0,0,0,0,12,0,0,3,0,6,1,1,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,20,0,0,23
Alexandromys_oeconomus_GCA_007455595.1.collapsed.fasta,Alexandromys_oeconomus,GCA_007455595.1.collapsed.fasta,,123,24,122,44,12,2,6,1,13,2,154,28,150,32,346,78,42,12,51,14,2,0,6,3,76,10,0,0,0,0,0,0,0,0,0,0,0,0,61,18,18,22,5,0,1,1,0,4,0,3,1338
Alfaro_cultratus_GCA_903066825.1.collapsed.fasta,Alfaro_cultratus,GCA_903066825.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,9,6,16,8,7,17,1,3,39
Alligator_mississippiensis_GCA_000281125.4.collapsed.fasta,Alligator_mississippiensis,GCA_000281125.4.collapsed.fasta,,6,2,130,61,9,10,6,15,52,74,88,99,35,54,108,77,10,5,33,16,1,0,0,0,97,57,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,24,89,0,0,636
Alligator_sinensis_GCA_000455745.1.collapsed.fasta,Alligator_sinensis,GCA_000455745.1.collapsed.fasta,,5,5,154,101,10,9,6,14,90,77,131,120,55,52,145,63,18,10,43,15,1,0,0,0,135,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,25,87,0,0,875
Alopecoenas_beccarii_GCA_013399365.1.collapsed.fasta,Alopecoenas_beccarii,GCA_013399365.1.collapsed.fasta,,0,0,9,6,1,0,1,0,0,2,1,1,2,1,13,4,4,3,9,1,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,15,30,0,0,70
Alosa_alosa_GCA_017589495.2.collapsed.fasta,Alosa_alosa,GCA_017589495.2.collapsed.fasta,,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,20,8,26,7,5,16,0,0,58
Alosa_fallax_GCA_029875135.1.collapsed.fasta,Alosa_fallax,GCA_029875135.1.collapsed.fasta,,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,12,15,6,13,4,26,0,3,27
Alosa_sapidissima_GCA_018492685.1.collapsed.fasta,Alosa_sapidissima,GCA_018492685.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,23,8,29,6,7,18,0,0,65
Alouatta_palliata_GCA_004027835.1.collapsed.fasta,Alouatta_palliata,GCA_004027835.1.collapsed.fasta,,37,20,43,24,10,9,1,1,2,4,55,30,41,23,85,44,34,19,36,26,1,1,8,1,33,21,0,0,0,0,0,0,0,0,0,0,0,0,8,21,1,5,2,2,0,0,0,5,0,0,438
Altolamprologus_calvus_GCA_015052405.1.collapsed.fasta,Altolamprologus_calvus,GCA_015052405.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,5,5,12,34,18,3,25,1,11,49
Altolamprologus_compressiceps_GCA_015104655.1.collapsed.fasta,Altolamprologus_compressiceps,GCA_015104655.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,2,5,10,37,20,4,22,1,9,52
Amazona_aestiva_GCA_017639355.1.collapsed.fasta,Amazona_aestiva,GCA_017639355.1.collapsed.fasta,,0,0,8,0,0,0,0,1,0,4,1,2,4,0,32,19,1,2,3,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,6,24,0,0,69
Amazona_autumnalis_GCA_024331665.1.collapsed.fasta,Amazona_autumnalis,GCA_024331665.1.collapsed.fasta,,0,0,8,4,0,1,0,2,0,1,2,2,4,2,12,25,2,3,3,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,1,4,27,0,0,46
Amazona_collaria_GCA_003947215.1.collapsed.fasta,Amazona_collaria,GCA_003947215.1.collapsed.fasta,,0,0,5,6,0,0,0,1,0,10,0,2,3,1,28,15,2,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,23,106,0,0,76
Amazona_guildingii_GCA_013399615.1.collapsed.fasta,Amazona_guildingii,GCA_013399615.1.collapsed.fasta,,0,1,5,3,0,0,0,1,0,3,1,2,4,0,28,19,2,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,3,22,0,0,59
Amazona_vittata_GCA_000332375.2.collapsed.fasta,Amazona_vittata,GCA_000332375.2.collapsed.fasta,,0,0,5,3,0,0,0,1,0,8,1,2,3,1,35,28,2,4,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,11,84,0,0,71
Amblyopsis_hoosieri_GCA_027564755.1.collapsed.fasta,Amblyopsis_hoosieri,GCA_027564755.1.collapsed.fasta,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,10,9,12,10,25,0,6,26
Amblyopsis_rosae_GCA_025399935.1.collapsed.fasta,Amblyopsis_rosae,GCA_025399935.1.collapsed.fasta,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,10,12,5,23,0,6,21
Amblyopsis_spelaea_GCA_027564775.1.collapsed.fasta,Amblyopsis_spelaea,GCA_027564775.1.collapsed.fasta,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,6,13,6,31,0,5,20
Amblyornis_subalaris_GCA_018881555.1.collapsed.fasta,Amblyornis_subalaris,GCA_018881555.1.collapsed.fasta,,0,0,3,0,0,0,1,0,0,4,0,0,4,2,4,3,3,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,7,21,0,0,37
Amblyraja_radiata_GCA_010909765.2.collapsed.fasta,Amblyraja_radiata,GCA_010909765.2.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,9,1,7,2,0,0,0,0,20
Ameiurus_melas_GCA_012411365.1.collapsed.fasta,Ameiurus_melas,GCA_012411365.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,40,11,81,8,30,15,1,0,158
Amia_calva_GCA_017591415.1.collapsed.fasta,Amia_calva,GCA_017591415.1.collapsed.fasta,,0,1,3,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,3,92,20,80,25,124,74,9,5,326
Ammodramus_savannarum_pratensis_GCA_020466415.1.collapsed.fasta,Ammodramus_savannarum_pratensis,GCA_020466415.1.collapsed.fasta,,0,0,2,0,0,0,0,0,0,4,1,0,1,1,3,3,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,17,30,0,0,34
Ammodytes_dubius_GCA_026122265.1.collapsed.fasta,Ammodytes_dubius,GCA_026122265.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,4,10,8,3,33,0,1,18
Ammodytes_marinus_GCA_949987685.1.collapsed.fasta,Ammodytes_marinus,GCA_949987685.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,3,8,6,5,22,1,1,20
Ammospiza_caudacuta_GCA_027887145.1.collapsed.fasta,Ammospiza_caudacuta,GCA_027887145.1.collapsed.fasta,,0,0,2,0,0,0,0,0,0,7,1,0,2,2,4,2,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,352,116,0,0,373
Ammospiza_nelsoni_GCA_027579445.1.collapsed.fasta,Ammospiza_nelsoni,GCA_027579445.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,7,1,0,2,2,4,2,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,221,90,0,0,243
Amphilophus_citrinellus_GCA_013435755.1.collapsed.fasta,Amphilophus_citrinellus,GCA_013435755.1.collapsed.fasta,,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,13,78,24,9,47,1,16,103
Amphilophus_zaliosus_GCA_015108585.1.collapsed.fasta,Amphilophus_zaliosus,GCA_015108585.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,5,22,13,2,40,1,5,34
Amphiprion_clarkii_GCA_027123335.1.collapsed.fasta,Amphiprion_clarkii,GCA_027123335.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,4,16,8,2,25,1,5,28
Amphiprion_ocellaris_GCA_022539595.1.collapsed.fasta,Amphiprion_ocellaris,GCA_022539595.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,10,3,20,6,3,23,1,5,36
Amphiprion_percula_GCA_003047355.2.collapsed.fasta,Amphiprion_percula,GCA_003047355.2.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,8,3,18,7,3,22,1,9,32
Anabarilius_grahami_GCA_003731715.1.collapsed.fasta,Anabarilius_grahami,GCA_003731715.1.collapsed.fasta,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,5,33,23,64,8,32,20,3,1,143
Anabas_testudineus_GCA_900324465.2.collapsed.fasta,Anabas_testudineus,GCA_900324465.2.collapsed.fasta,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,4,19,29,84,27,21,70,3,10,139
Anableps_anableps_GCA_014839685.1.collapsed.fasta,Anableps_anableps,GCA_014839685.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,10,14,52,8,11,31,1,4,80
Anarrhichthys_ocellatus_GCA_004355925.1.collapsed.fasta,Anarrhichthys_ocellatus,GCA_004355925.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,6,6,7,4,7,24,0,4,25
Anas_platyrhynchos_GCA_015476345.1.collapsed.fasta,Anas_platyrhynchos,GCA_015476345.1.collapsed.fasta,,0,0,12,4,0,2,1,2,1,23,3,1,9,2,19,5,6,0,9,1,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,769,386,0,0,859
Anas_zonorhyncha_GCA_002224875.1.collapsed.fasta,Anas_zonorhyncha,GCA_002224875.1.collapsed.fasta,,0,0,8,4,0,0,1,0,0,9,3,1,5,1,20,4,5,2,8,1,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,210,148,0,0,274
Ancistrus_triradiatus_GCA_025084515.1.collapsed.fasta,Ancistrus_triradiatus,GCA_025084515.1.collapsed.fasta,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,9,35,6,6,20,0,4,61
Andinoacara_biseriatus_GCA_015108635.1.collapsed.fasta,Andinoacara_biseriatus,GCA_015108635.1.collapsed.fasta,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,11,39,20,5,57,0,5,57
Anguilla_anguilla_GCA_013347855.1.collapsed.fasta,Anguilla_anguilla,GCA_013347855.1.collapsed.fasta,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,5,0,94,10,107,3,119,25,6,3,333
Anguilla_japonica_GCA_025169545.1.collapsed.fasta,Anguilla_japonica,GCA_025169545.1.collapsed.fasta,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,1,7,2,110,13,130,6,103,47,8,2,359
Anguilla_marmorata_GCA_901111315.1.collapsed.fasta,Anguilla_marmorata,GCA_901111315.1.collapsed.fasta,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,5,5,43,16,73,8,31,37,7,2,160
Anguilla_megastoma_GCA_901111305.1.collapsed.fasta,Anguilla_megastoma,GCA_901111305.1.collapsed.fasta,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,47,12,75,16,35,34,3,3,163
Anguilla_obscura_GCA_901111295.1.collapsed.fasta,Anguilla_obscura,GCA_901111295.1.collapsed.fasta,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,1,3,4,49,14,74,10,29,36,4,2,160
Anguilla_rostrata_GCA_018555375.2.collapsed.fasta,Anguilla_rostrata,GCA_018555375.2.collapsed.fasta,,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,2,6,7,77,19,93,13,80,78,7,8,265
Anhinga_anhinga_GCA_013396435.1.collapsed.fasta,Anhinga_anhinga,GCA_013396435.1.collapsed.fasta,,0,0,3,5,0,0,1,0,1,1,1,1,3,0,9,9,5,6,4,10,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7,11,0,0,43
Anhinga_rufa_GCA_013400875.1.collapsed.fasta,Anhinga_rufa,GCA_013400875.1.collapsed.fasta,,0,0,3,5,0,0,1,0,0,0,1,2,3,0,8,15,6,5,2,13,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,0,0,32
Anilios_bituberculatus_GCA_022379055.1.collapsed.fasta,Anilios_bituberculatus,GCA_022379055.1.collapsed.fasta,,4,8,35,38,10,4,11,4,11,19,42,19,13,1,43,47,1,0,2,3,0,0,0,0,29,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,95,3,0,190,449,53,38,231,512,697
Anniella_stebbinsi_GCA_029215795.1.collapsed.fasta,Anniella_stebbinsi,GCA_029215795.1.collapsed.fasta,,14,3,103,16,29,2,6,0,41,10,42,17,32,10,100,18,6,4,4,9,0,0,0,0,55,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,20,3,0,671,99,139,26,683,51,1983
Anodorhynchus_hyacinthinus_GCA_009936445.2.collapsed.fasta,Anodorhynchus_hyacinthinus,GCA_009936445.2.collapsed.fasta,,0,0,4,1,0,0,0,0,1,3,1,2,3,1,12,2,2,1,3,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,9,48,0,0,47
Anolis_carolinensis_GCA_000090745.2.collapsed.fasta,Anolis_carolinensis,GCA_000090745.2.collapsed.fasta,,5,0,29,8,5,1,0,2,0,0,6,3,9,1,27,8,1,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,3,0,62,3,24,6,57,10,255
Anolis_sagrei_ordinatus_GCA_025583915.1.collapsed.fasta,Anolis_sagrei_ordinatus,GCA_025583915.1.collapsed.fasta,,4,3,41,10,5,1,1,0,1,1,11,2,10,0,30,10,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,1,3,0,76,9,36,9,73,5,321
Anomalopteryx_didiformis_GCA_006937325.1.collapsed.fasta,Anomalopteryx_didiformis,GCA_006937325.1.collapsed.fasta,,0,1,8,4,1,1,0,0,0,1,1,2,3,2,13,9,5,6,6,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,7,0,0,54
Anoplogaster_cornuta_GCA_900683385.1.collapsed.fasta,Anoplogaster_cornuta,GCA_900683385.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,6,4,3,4,1,0,13
Anoplopoma_fimbria_GCA_027596085.2.collapsed.fasta,Anoplopoma_fimbria,GCA_027596085.2.collapsed.fasta,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,9,21,27,13,39,1,10,47
Anoura_caudifer_GCA_004027475.1.collapsed.fasta,Anoura_caudifer,GCA_004027475.1.collapsed.fasta,,100,52,32,7,9,4,1,0,1,0,60,25,52,28,109,59,49,14,45,19,0,2,8,4,29,13,0,0,0,0,0,0,0,0,0,0,1,0,17,3,1,2,1,2,0,2,0,5,0,0,566
Anseranas_semipalmata_GCA_013399115.1.collapsed.fasta,Anseranas_semipalmata,GCA_013399115.1.collapsed.fasta,,0,0,6,8,1,1,1,0,0,2,2,1,5,2,21,6,5,3,8,2,0,1,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,26,42,0,0,92
Anser_brachyrhynchus_GCA_002592135.1.collapsed.fasta,Anser_brachyrhynchus,GCA_002592135.1.collapsed.fasta,,0,0,7,1,1,0,1,0,0,1,2,0,5,0,18,7,5,2,8,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,73,32,0,0,133
Anser_cygnoides_GCA_002166845.1.collapsed.fasta,Anser_cygnoides,GCA_002166845.1.collapsed.fasta,,0,0,8,1,1,0,1,0,0,2,2,0,5,0,20,4,5,2,8,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,38,57,0,0,103
Anser_indicus_GCA_025583725.1.collapsed.fasta,Anser_indicus,GCA_025583725.1.collapsed.fasta,,0,0,7,2,1,0,1,1,1,3,2,0,3,4,20,7,5,3,8,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,163,87,0,0,225
Antechinus_flavipes_GCA_016432865.2.collapsed.fasta,Antechinus_flavipes,GCA_016432865.2.collapsed.fasta,,93,27,137,20,26,6,4,0,45,28,158,38,113,21,256,37,100,13,73,10,6,0,3,0,115,12,0,0,0,0,0,0,0,0,0,0,1,0,37,38,43,14,3,0,63,24,0,3,0,0,1388
Antechinus_stuartii_GCA_016696395.1.collapsed.fasta,Antechinus_stuartii,GCA_016696395.1.collapsed.fasta,,92,23,154,34,25,5,4,1,44,18,156,31,123,35,275,68,91,15,92,14,6,0,19,2,104,25,0,0,0,0,0,0,0,0,0,0,1,1,39,36,16,15,3,0,27,18,0,6,0,0,1393
Antennarius_maculatus_GCA_013358685.1.collapsed.fasta,Antennarius_maculatus,GCA_013358685.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,12,31,10,2,30,1,7,41
Antennarius_striatus_GCA_900303275.1.collapsed.fasta,Antennarius_striatus,GCA_900303275.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,6,17,8,2,23,0,4,25
Anthochaera_phrygia_GCA_009430485.1.collapsed.fasta,Anthochaera_phrygia,GCA_009430485.1.collapsed.fasta,,0,0,1,2,0,0,0,2,0,0,0,1,3,1,1,1,1,2,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,0,0,13
Anthoscopus_minutus_GCA_013399455.1.collapsed.fasta,Anthoscopus_minutus,GCA_013399455.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,1,0,0,1,3,4,4,2,0,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,6,6,0,0,25
Antidorcas_marsupialis_GCA_006408585.1.collapsed.fasta,Antidorcas_marsupialis,GCA_006408585.1.collapsed.fasta,,139,114,76,73,24,12,12,6,7,6,177,99,95,106,210,223,52,29,63,45,2,0,7,13,86,54,0,0,0,0,0,0,0,0,0,0,0,0,7,21,2,8,1,1,0,0,0,10,0,0,1055
Antigone_vipio_GCA_012488435.1.collapsed.fasta,Antigone_vipio,GCA_012488435.1.collapsed.fasta,,0,0,14,3,1,1,1,0,0,3,4,3,5,5,20,8,7,3,7,2,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1,21,0,0,80
Antilocapra_americana_GCA_007570785.1.collapsed.fasta,Antilocapra_americana,GCA_007570785.1.collapsed.fasta,,112,56,71,40,24,7,4,6,3,0,141,42,157,148,179,164,41,11,64,21,2,0,8,4,68,30,0,0,0,0,0,0,0,0,0,0,0,0,6,13,1,6,1,2,0,1,0,6,0,0,1039
Antrostomus_carolinensis_GCA_000700745.2.collapsed.fasta,Antrostomus_carolinensis,GCA_000700745.2.collapsed.fasta,,0,1,10,4,1,0,1,0,0,3,4,2,5,0,12,6,2,3,7,2,0,0,0,0,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,9,29,0,0,67
Antrozous_pallidus_GCA_027563665.1.collapsed.fasta,Antrozous_pallidus,GCA_027563665.1.collapsed.fasta,,96,17,37,8,7,2,1,1,0,0,36,12,43,7,103,5,45,8,59,13,1,0,10,2,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,530
Aotus_nancymaae_GCA_000952055.2.collapsed.fasta,Aotus_nancymaae,GCA_000952055.2.collapsed.fasta,,31,10,52,14,10,5,1,1,2,1,65,18,57,12,106,35,41,8,44,9,1,1,9,0,43,7,0,0,0,0,0,0,0,0,0,0,0,0,6,20,1,5,1,2,0,1,0,6,0,0,527
Apaloderma_vittatum_GCA_000703405.1.collapsed.fasta,Apaloderma_vittatum,GCA_000703405.1.collapsed.fasta,,0,0,9,6,0,0,1,0,2,14,1,3,3,2,6,2,3,2,4,7,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,17,42,0,0,60
Apalone_spinifera_GCA_030068395.1.collapsed.fasta,Apalone_spinifera,GCA_030068395.1.collapsed.fasta,,9,3,231,50,8,4,16,3,74,32,13,12,14,1,197,55,113,36,426,118,1,0,0,0,67,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,4,24,1,0,1193
Apeltes_quadracus_GCA_021346845.1.collapsed.fasta,Apeltes_quadracus,GCA_021346845.1.collapsed.fasta,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,17,5,12,27,0,1,36
Aphanius_iberus_GCA_028564705.1.collapsed.fasta,Aphanius_iberus,GCA_028564705.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,5,36,9,9,28,2,3,60
Aphelocoma_californica_GCA_028536675.1.collapsed.fasta,Aphelocoma_californica,GCA_028536675.1.collapsed.fasta,,0,0,4,2,0,0,0,0,0,4,1,1,3,0,6,1,3,0,4,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,232,36,0,0,262
